"id","latitude","longitude","survey"
484,43.65269496200043,-79.38368491502195,"{""map"": [[43.65269496200043, -79.38368491502195]], ""picture"": null, ""happening"": [{""date"": ""2018-06-15T00:46:57.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
507,43.59605402179688,-79.36686700571289,"{""map"": [[43.59605402179688, -79.36686700571289], [43.6397586, -79.3809066], [43.6397586, -79.3809066], [43.6397586, -79.3809066]], ""picture"": null, ""happening"": [{""date"": ""2018-06-19T23:59:15.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other"", ""badly"", ""damaged"", ""full"", ""absent""]}"
517,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-06-20T00:35:17.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
528,43.66944710851391,-79.40894579746481,"{""map"": [[43.66944710851391, -79.40894579746481]], ""picture"": null, ""happening"": [{""date"": ""2018-06-20T16:09:19.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
539,43.698479999999996,-79.30147349999999,"{""map"": [[43.698479999999996, -79.30147349999999]], ""picture"": null, ""happening"": [{""date"": ""2018-06-21T18:20:10.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
549,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-06-25T20:17:42.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
567,43.6707463,-79.3745788,"{""map"": [[43.6707463, -79.3745788], [43.6707463, -79.3745788]], ""picture"": null, ""comments"": ""agsadg"", ""happening"": [{""date"": ""2018-06-27T02:39:53.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
576,43.648477400000004,-79.39301169999999,"{""map"": [[43.648477400000004, -79.39301169999999]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-27T15:03:46.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
584,43.67066288007638,-79.37441753258531,"{""map"": [[43.67066288007638, -79.37441753258531]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-28T02:50:16.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
591,43.66451935290848,-79.38495244760742,"{""map"": [[43.66451935290848, -79.38495244760742]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-29T14:30:30.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
358,43.64733967428089,-79.38090610338912,"{""map"": [[43.64733967428089, -79.38090610338912]], ""finish"": true, ""happening"": [{""date"": ""2018-06-01T13:40:15.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
359,43.64733967428089,-79.38090610338912,"{""map"": [[43.64733967428089, -79.38090610338912]], ""finish"": true, ""happening"": [{""date"": ""2018-06-01T13:40:15.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1370,43.68045999928476,-79.49478974166573,"{""map"": [[43.68045999928476, -79.49478974166573]], ""picture"": null, ""comments"": ""You would expect “downtown” Mimico to have a ton of bike parking. San Remo is a huge destination for people in Etobicoke and many cycle. I only saw one ring for the entire strip of shops and we (2 of us) had to lock our bikes to nearby fence. "", ""location"": ""Chryessa Avenue"", ""happening"": [{""date"": ""2019-06-09T16:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1412,43.665629192051945,-79.44609608431091,"{""map"": [[43.665629192051945, -79.44609608431091]], ""picture"": null, ""comments"": ""There is no bicycle parking in front of the Dollarama. Could some please be added next to the building? (Not near the road - drivers frequently hop the curbs and could damage a parked bike)."", ""location"": ""Lansdowne Avenue"", ""happening"": [{""date"": ""2019-08-01T23:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1478,43.66371662637923,-79.41839932952655,"{""map"": [[43.66371662637923, -79.41839932952655]], ""picture"": null, ""comments"": """", ""location"": ""Christie Street"", ""happening"": [{""date"": ""2019-11-17T03:53:18.000Z"", ""time"": [""days""]}], ""problem_type"": [""damaged""]}"
640,43.6646357355975,-79.3415881399649,"{""map"": [[43.66463573559755, -79.34158813996487], [43.66472174326291, -79.34157860057809]], ""comments"": """", ""happening"": [{""date"": ""2018-07-09T23:59:17.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""full""]}"
647,43.6365431257155,-79.4260984585772,"{""map"": [[43.63654312571555, -79.4260984585772], [43.63665959784739, -79.42634551615458]], ""comments"": """", ""happening"": [{""date"": ""2018-07-12T13:40:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1447,43.682017059791,-79.4717150777016,"{""map"": [[43.682017059790965, -79.47171507770162]], ""comments"": """", ""location"": ""Rogers Road"", ""happening"": [{""date"": ""2019-09-14T16:53:17.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1450,43.688097437863,-79.2885562968415,"{""map"": [[43.68809743786296, -79.28855629684148]], ""comments"": ""Not sure if you can help! This is Loblaws at 50 Musgrave Avenue. They have hundreds and hundreds of car parking spot but barely room for more than 3 or 4 bikes. Desperately need more bike parking here! There are always bikes locked up to sign posts around the parking lot instead. "", ""location"": ""Musgrave Street"", ""happening"": [{""date"": ""2019-09-19T16:23:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1505,43.6692834589703,-79.4342753044996,"{""map"": [[43.66928345897026, -79.43427530449961]], ""comments"": """", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2020-07-06T16:59:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1524,43.6692886636136,-79.4344106045137,"{""map"": [[43.669288663613564, -79.43441060451366]], ""comments"": """", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2020-09-14T14:39:05.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1547,43.6922905718335,-79.44077328703061,"{""map"": [[43.6922905718335, -79.44077328703061]], ""picture"": null, ""comments"": ""Ring is missing from post"", ""location"": ""Oakwood Avenue"", ""happening"": [{""date"": ""2021-07-23T00:00:00.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""damaged""]}"
656,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": ""There really should be more bike stands around the hospitals.  Every time I go to TGH I have difficulty finding a parking space so have to tie up to a lamp post or something else.\n\nAlso on St. Clair by Winona, the TD Bank used to have more than one parking  space but since the new TTC has been put back, only one bike space is there and it is usually full.\n\n"", ""happening"": [{""date"": ""2018-07-13T20:21:30.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
658,43.6598883,-79.42953899999998,"{""map"": [[43.6598883, -79.42953899999998]], ""picture"": null, ""comments"": ""There are bike rings, but not enough of them."", ""happening"": [{""date"": ""2018-07-13T15:45:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
659,43.6597556,-79.42966990000002,"{""map"": [[43.6597556, -79.42966990000002]], ""picture"": null, ""comments"": ""There is a single ring, but we can't use it during Fringe. There are rings next door, but they are always full."", ""happening"": [{""date"": ""2018-07-13T17:30:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1371,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2019-06-04T17:18:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent"", ""damaged""]}"
660,43.653015442323,-79.429196773644,"{""map"": [[43.65301544232301, -79.42919677364398], [43.65298000066169, -79.42924322878059]], ""comments"": ""Abandoned bikes locked to tree at 1031 college"", ""happening"": [{""date"": ""2018-07-14T13:30:41.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1413,43.669296171983504,-79.39740594406356,"{""map"": [[43.669296171983504, -79.39740594406356]], ""picture"": null, ""comments"": ""All of the ring and posts are broken, damaged, or insecure in some way. Most of the bolts can be removed by hand, so anyone who locks up a bicycle here could have it stolen. Many are also lopsided or falling over. Also, many are not secured to the ground and could be pulled out. "", ""location"": ""Prince Arthur Avenue"", ""happening"": [{""date"": ""2019-06-29T16:05:46.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
1448,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": ""A whole foods parking lot should definitely have bike parking and the sheltered kind - not just sidewalk parking."", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2019-09-18T15:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1479,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2019-11-29T14:40:17.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1467,43.6657138319992,-79.4074593344698,"{""map"": [[43.665713831999206, -79.40745933446976]], ""comments"": """", ""location"": ""Brunswick Avenue"", ""happening"": [{""date"": ""2019-10-14T21:59:28.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1506,43.6692834589703,-79.4342753044996,"{""map"": [[43.66928345897026, -79.43427530449961]], ""comments"": """", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2020-07-06T16:59:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1525,43.6692886636136,-79.4344106045137,"{""map"": [[43.669288663613564, -79.43441060451366]], ""comments"": """", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2020-09-14T14:39:05.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1372,43.60449516877524,-79.51752066137198,"{""map"": [[43.60449516877524, -79.51752066137198]], ""picture"": null, ""comments"": """", ""location"": ""New Toronto Street"", ""happening"": [{""date"": ""2019-06-21T01:41:09.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""absent""]}"
663,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-17T05:13:33.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
664,43.74744206147731,-79.4072869602661,"{""map"": [[43.74744206147731, -79.4072869602661]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-17T15:00:35.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
665,43.24007408315995,-68.5979353743167,"{""map"": [[43.24007408315995, -68.5979353743167]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-17T16:32:09.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
666,43.68409299621968,-79.4990251503371,"{""map"": [[43.68409299621968, -79.4990251503371]], ""picture"": null, ""comments"": ""This is a busy bus intersection including the 195 Jane Express bus. It should have bike rings for commuters to leave their bike and hop on an express bus to Jane station or York U."", ""happening"": [{""date"": ""2018-07-17T20:21:02.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
667,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": ""Testing"", ""happening"": [{""date"": ""2018-07-17T23:34:28.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
668,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-17T23:35:49.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
669,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974], [43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-18T00:11:59.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent"", ""full"", ""damaged""]}"
670,43.6438116,-79.36519229999999,"{""map"": [[43.6438116, -79.36519229999999]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-18T00:27:23.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
671,43.64974962581732,-79.37592522044372,"{""map"": [[43.64974962581732, -79.37592522044372]], ""picture"": null, ""comments"": ""Two bike rings/posts are loose and need re-anchoring in the sidewalk."", ""happening"": [{""date"": ""2018-07-17T12:30:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
674,43.65663347143169,-79.40295543451538,"{""map"": [[43.65663347143169, -79.40295543451538]], ""picture"": null, ""comments"": ""The bike corral and all the ring-and-posts that were in good condition were full."", ""happening"": [{""date"": ""2018-07-17T23:45:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
676,43.6534714,-79.38366680000001,"{""map"": [[43.6534714, -79.38366680000001]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-19T23:22:42.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
677,43.692984599999996,-79.3024982,"{""map"": [[43.692984599999996, -79.3024982], [43.692984599999996, -79.3024982], [43.692984599999996, -79.3024982]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-20T00:06:06.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
678,43.686994735685225,-79.48354138748164,"{""map"": [[43.686994735685225, -79.48354138748164]], ""picture"": null, ""comments"": ""This is the No Frills parking lot. There used to be some flimsy broken parking rings and a bench where I would lock my bike. Now there’s nothing. "", ""happening"": [{""date"": ""2018-07-19T20:25:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
679,43.6483376,-79.3719931,"{""map"": [[43.6483376, -79.3719931]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-20T15:35:02.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
680,43.67049904781961,-79.38675489206543,"{""map"": [[43.67049904781961, -79.38675489206543]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-20T13:20:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
681,43.67774295470459,-79.35031976486891,"{""map"": [[43.67774295470459, -79.35031976486891]], ""picture"": null, ""comments"": ""All rings and signposts were used. It was the lunch rush. Had to go further down Bloor."", ""happening"": [{""date"": ""2018-07-20T16:40:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
683,43.67445753913874,-79.42226688834035,"{""map"": [[43.67445753913874, -79.42226688834035]], ""picture"": null, ""comments"": ""Bike racks at Wychwood Barns farmers market full. People using street signs or looking lost."", ""happening"": [{""date"": ""2018-07-21T14:46:43.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
684,43.67445753913874,-79.42226688834035,"{""map"": [[43.67445753913874, -79.42226688834035]], ""picture"": null, ""comments"": ""Bike racks at Wychwood Barns farmers market full. People using street signs or looking lost."", ""happening"": [{""date"": ""2018-07-21T14:46:43.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
673,43.6515452,-79.3682878,"{""map"": [[43.6515452, -79.36828780000002]], ""comments"": """", ""happening"": [{""date"": ""2018-07-18T23:52:05.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
661,43.6624158844533,-79.3764005087424,"{""map"": [[43.662415884453345, -79.37640050874245]], ""comments"": ""lots of people bike to church on Sundays and end up locking to trees. could use a few ring posts or a bike rack. could use church sidewalk area"", ""happening"": [{""date"": ""2018-07-16T02:30:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
672,43.6483006,-79.3938751,"{""map"": [[43.6483006, -79.3938751]], ""comments"": ""Even all nearby tree-protecting fences are parked up with bikes"", ""happening"": [{""date"": ""2018-07-18T17:40:46.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
